marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	47201301	R2W1X6GTM81UO7	B00WGTP6RK	462394342	Men In Black II	Digital_Video_Download	3	0	0	N	Y	Three Stars	Off to a slow start but okay overall	2015-08-31
US	52783464	R3KEB99EVJ6PTF	B00WSD2BGS	989426021	Paddington	Digital_Video_Download	4	1	1	N	Y	A touch of magical realism, with marmalade	An engaging story, whimsically and well told.	2015-08-31
US	44506428	R30NMNWOZIGGQN	B008JSO21S	472229792	Warehouse 13 Season 4	Digital_Video_Download	4	0	0	N	Y	Love the show	Fun show with great casting and writing.	2015-08-31
US	39938540	R323LVA4GJHRRO	B00EC7W70S	732924820	Strike Back: Season 2	Digital_Video_Download	3	0	0	N	Y	Three Stars	Worth the time if you don't take it too seriously.	2015-08-31
US	877684	R3CMCLFT56USP2	B00WYX3094	81915992	The Avengers: Age Of Ultron (Plus Bonus Features)	Digital_Video_Download	5	0	2	N	N	... know what people are complaining about this movie is awesome. All of the characters are given a good ...	I don't know what people are complaining about this movie is awesome. All of the characters are given a good amount of focus even with the new characters that are introduced. I love the team chemistry the Avengers have with each other they play off each other in battle real well. The Hulkbuster vs Hulk fight was badass Tony stark manages to go toe to toe with the green rage monster and put up a damn good fight.<br /><br />I love the focus and development on Hawkeye they did seem to be setting him up to die by giving him a family and promising to make it home, but in the end I'm glad they did'nt do that he's one of my favorite marvel heroes. Everything in the farmhouse is great character building for the Avengers. They do set up future plots for the mcu but those never felt intrusive to me I think there was only like 4 scenes in the movie that did that and they were usually pretty quick. The relationship with Black widow and Hulk was a pretty nice one to see, and it makes sence their relationship started when Black widow went to get him and since then they've had alot of interaction to build some nice chemistry.<br /><br />Captain America and Iron man you can tell friction is building in this movie. Their ideals clash even harder than they did in the last movie and it eventually leads to a brief fight between them, it was a nice little preview for what we'll see in Civil War the tension was high but once Vision was created everything came into prospective again. The climax of the move was just epic, Hawkeye being the one to finally convince the other two to become Avengers with that awesome yet hillariouis speech was just great. Despite the earlier tension the team puts that aside to finish the job.<br /><br />All in All this movie was just as epic as the first Avengers and it's a damn shame some people can't seem to see that.	2015-08-31
US	51885374	R2KOBS4DUJCLLR	B010MX2FB6	464811203	TUT	Digital_Video_Download	5	0	0	N	Y	Five Stars	Loved the drama and twists.	2015-08-31
US	34841871	R15NWIXSIL7R8H	B013OXWBCE	711760987	Public Morals Season 1	Digital_Video_Download	5	0	0	N	Y	Another Ed Burns Masterpiece	I never tire of Ed Burns and Public Morals is no exception!	2015-08-31
US	33021051	R2KDI7PS1UM1P	B002AKFFVM	145178972	Notorious	Digital_Video_Download	5	0	0	N	Y	Five Stars	good	2015-08-31
US	15836925	R5IY24TKL6V5P	B00SXK316E	254488062	Outlander: Season One - Volume One	Digital_Video_Download	5	0	0	N	Y	Five Stars	Excellent!	2015-08-31
US	10343130	R3TURITAUV7K0	B00JORDEJ4	530546487	Downton Abbey Season 4	Digital_Video_Download	5	0	0	N	Y	Great stuff!!!	This series is addictive!!!  It's entertaining while being educational at the same time.  The characters are compelling and the story is fascinating.  I love Maggie Smirh's character's humor most of all.  Superior programming.	2015-08-31
US	22316276	R1Q2HC3JVK4R9Y	B006885LZM	224139336	The Pacific Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	very good	2015-08-31
US	32295460	R38AN97S99DYD4	B00N9USUJ6	230582171	Blue Bloods, Season 5	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great show with excellent moral teachings	2015-08-31
US	10472061	R3I9UKJ3ZA0BAW	B004MWZLYC	902665232	Justified Season 2	Digital_Video_Download	5	0	0	N	Y	Five Stars	It's currently our favorite show. Ongoing story line keeps us wanting to find out what happens next. Good show..	2015-08-31
US	33434776	R38PU4J13UL5V0	B00DSDSTN6	384423470	House Party	Digital_Video_Download	5	0	0	N	Y	Five Stars	House Party was the best of bunch and truly captured the black teens of my generation.	2015-08-31
US	50792900	R11MW8KUO8K2LD	B007HJAX04	463796423	The Egg And I	Digital_Video_Download	5	0	0	N	Y	highly recommended for all who enjoy the classic film era	Hilarious Movie with Ma and Pa Kettle as the neighbors of the Newlywed couple trying to make a start of Chicken farming. Classic comedy , highly recommended for all who enjoy the classic film era!	2015-08-31
US	29414483	R39UV6T3CY1FIY	B00Z61S75S	391717807	Poldark, Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Love this series!  Can't wait for Season Two!	2015-08-31
US	51502337	R25EW84B96CTND	B010GO02MA	406169025	Sex&Drugs&Rock&Roll Season 1	Digital_Video_Download	5	0	1	N	Y	Ever Wondered What Becomes of Aging Rock Stars?!	Funniest damn thing we've watched in ages.  It's irreverent and edgy.  The 30 minute time frame is just right for binge-watching, which is what you'll want to do.  This is Denis Leary at his best: writing, directing, producing and acting. Get ready to laugh till you're stomach hurts!	2015-08-31
US	23054429	R3PZN141V9954D	B00KPZIEFS	993182891	Suits Season 4	Digital_Video_Download	5	0	0	N	Y	Five Stars	Superb	2015-08-31
US	14201030	R1HYCU4DAZIOS2	B00YW6QB0Q	741822243	Annedroids Season 2	Digital_Video_Download	5	0	0	N	Y	I love it for the science	Our 4 yr old daughter loves this show. I love it for the science!	2015-08-31
US	5252904	R1909EUDT78O53	B00MILGKPI	600191340	Teenage Mutant Ninja Turtles	Digital_Video_Download	1	0	1	N	Y	One Star	Horrible	2015-08-31
US	4610487	R1PTM7ZH1AESDI	B00ZP9PPMO	956172056	Under The Dome Season 3	Digital_Video_Download	3	1	2	N	Y	Still entertaining, that's about it.	Let me start by saying, throwing in Marg Helgenberger was a HUGE mistake. She doesn't fit the rest of the cast and has been the center of the frustration this third season has brought.<br />The story line has dwindled as well but that's overlooked by the under-climactic scenes. I mean we've been waiting to see that baby born for what seems like forever now and episode 10 just put out the dwindling fire. It started with the mildly boring acting and finished with upsetting one liners.... And Seriously, Jr WALKS out of the house in front of half a dozen armed aktaion employes, they seriously watch him leave?!?! I mean I've seen bad writing but this is just pitiful. And the whole &#34;is he kinship, is he not&#34; is such a sad excuse for some added drama. Newsflash... They're under a freaking DOME! Tell the writers to get with it already. Good on these actors for still working and putting forth their best effort to save a desperately failing tv show.<br />All in all it is still entertaining because I've watched since season 1. But I will not be watching a 4th season if there is one.<br />Aaaaaaaannd , I bet they're regretting killing off all the good characters in the first season.	2015-08-31
US	27650888	RASBOT0YX0Z75	B005JR3UP6	265845143	Glee Season 3	Digital_Video_Download	5	0	0	N	Y	Five Stars	Glee has been a nice young teen family show to watch in the evenings for my family.	2015-08-31
US	11159197	R2PL1HD83FVQ5F	B00JUJ22S0	636138985	Gila!	Digital_Video_Download	1	0	2	N	Y	Poor acting, poor special effects	Poor acting, poor special effects, poor cinematography, poor plot line. It's like bad CGI from 1990. I watched it only because my pre-teen son and I were having a great time picking it apart. For instance, look for the blue Chevy pickup as a background vehicle in 2 or three scenes AFTER it's been destroyed by the monster. Modern-day street signs in a movie set in the late 50s. Oh, and the scene in the cave when the two guys are splashed with chemicals and their faces melted off? Hilarious, especially when they take turns screaming. &#34;Aaargh!&#34; &#34;Aaaaargh!&#34; &#34;Aaaaargh!&#34;	2015-08-31
US	43480738	RMVDOTO4VI5JF	B00ZP9PPMO	956172056	Under The Dome Season 3	Digital_Video_Download	3	0	0	N	Y	Great for off-season enjoyment	Holds my attention, thought-provoking in that sci-fi way. I enjoy watching, but find it frustrating and not believable when characters shift allegiances or intentions as quickly as they do in this show.	2015-08-31
US	16434352	R39QPA5T19NRVQ	B005HFLNDQ	823104329	Frasier Season 2	Digital_Video_Download	5	0	0	N	Y	Great for all the family	Each episode is funnier then the first one.  Great for all the family.	2015-08-31
US	42672937	RFEM5LB8KZIP8	B00XCBD1WI	819574119	Hitlers Eastern Front: Army Group South	Digital_Video_Download	3	0	0	N	Y	Three Stars	good for the younger people about the world  war 2 history	2015-08-31
US	46714875	RHFG2Y6YW55GS	B003AZCYCE	730000855	Justified Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	great fun	2015-08-31
US	41030703	R23X3OXW2DQQ0V	B0088W7VNG	563821416	Stargate Atlantis Season 5	Digital_Video_Download	4	0	0	N	Y	Four Stars	Loved this show.	2015-08-31
US	5861769	R3A5VLK5VPA2BR	B010U2J81E	823871323	Andy Griffith Show Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	A great show, and very family friendly. The humor really is clean and GREAT!	2015-08-31
US	10734403	R1Z1MKE64WOR1B	B00BRKXFHC	177662297	Pathfinders: In The Company Of Strangers	Digital_Video_Download	3	0	0	N	Y	Three Stars	Good story! Hard time following time line.	2015-08-31
US	11091461	RJMXC1MJ1U0T0	B00PSLQYWE	156264553	Downton Abbey Season 5	Digital_Video_Download	5	0	0	N	Y	Five Stars	great	2015-08-31
US	24768827	R2V0RVUBAWBI75	B00BBVASHM	86378874	Tosh.0 Season 5	Digital_Video_Download	5	0	0	N	Y	Five Stars	Good stuffs.	2015-08-31
US	22799635	R1KYN5R3A3EKAE	B00RIBHGFG	918851607	Wednesday Morning Breakfast Club	Digital_Video_Download	1	0	0	N	Y	Don't bother	Acting was awful.  Couldn't make through more than 20 mins.	2015-08-31
US	3441580	R3JPT910JGM8W9	B00HALPWOG	824901945	The Island	Digital_Video_Download	5	0	0	N	Y	This is one of those must haves	I first watched this movie 3 years ago as part of a reward for everyone getting good grades in class. I never forgot it. This movie is so creative. It just feels like one of those favorites you have to have on your movie shelf	2015-08-31
US	7712446	R1N3S49T3FATV	B00X8UKOUK	666093513	Catastrophe - Season 1	Digital_Video_Download	1	0	1	N	Y	One Star	Very slow and no real resolution n	2015-08-31
US	1272489	R2LBPJA74QB5BT	B00BBXDRZ0	210137695	Blue Lagoon: The Awakening	Digital_Video_Download	1	0	0	N	Y	Worst movie yet!	Waste of good film.	2015-08-31
US	41963748	R31YX9PC81FE2A	B013DS14ZK	733344113	Child 44	Digital_Video_Download	4	0	1	N	Y	Really good, well acted movie.  A very dark, complex tale.	I really liked it.  Good character development and basically, a good story.  On the downside, it was very dark and there seemed to be more complexity than was really necessary.  Now, I don't mind dark, in fact, for the most part I really like any story that addresses a dark subject in a manner that is serious and not &#34;Hollywood&#34; cartoonish.  That being said, I found myself wanting to go back to the earlier scenes to determine what I might have missed.  If it had not been for the (in my opinion) undue complexity, I'd have given it five stars.	2015-08-31
US	38925281	RUDJZW59BRS3	B0112SYRUM	421385979	Fear the Walking Dead, Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	cant waiitt for epi 2!	2015-08-31
US	37582203	RCRQLQ5Z6MJQ7	B0038ZXZ9W	478469417	The Real Housewives of New York City Season 3	Digital_Video_Download	4	0	0	N	Y	Four Stars	Great season. Great group.	2015-08-31
US	44903994	RKINSJ2E6R2CV	B00UHCNJRM	207185955	Jungle Shuffle	Digital_Video_Download	2	1	2	N	Y	I didn't like the movie.  It was bad but somehow fell short of me hating it.  So there's that.	2-stars is the fairest rating.  Manu is a coati.  I thought it was a type of monkey, but it's a relative of the raccoon that lives in Central & South America.  He by his nature gets into trouble and gets exiled.  Sacha, also a coati, is his friend/sorta girlfriend and also princess of the tribe.  She goes looking for Manu and is captured by poachers.  The story goes on from there and has a moral of accepting others as they are.<br /><br />Pro's:  Eh, It wasn't horrible.<br /><br />Cons:  The cheap looking animation style.<br />  The really simplistic dialog of the script.	2015-08-31
US	4168020	R36Z8PTIID7TLJ	B00KFUU3GQ	630304580	True Blood: Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Make sure you start on a weekend because you won't be able to stop!	2015-08-31
US	17023250	R1TU8PGOOTL8YG	B00KMGZWVO	989256760	I'll Follow You Down	Digital_Video_Download	3	0	0	N	Y	Three Stars	So so	2015-08-31
US	12352661	R2ZXHC9EJ5RW7K	B009DQONKK	951224575	Theater Of War: The Pacific Campaign	Digital_Video_Download	4	0	0	N	Y	Four Stars	Good combat footage,	2015-08-31
US	38605194	RS4KGPLAGKO2H	B00K5YW2MA	695872207	Frequencies	Digital_Video_Download	3	0	0	N	Y	liked	Interesting premise, liked it	2015-08-31
US	50930954	RQG6LC1M4AY68	B00BSEJR9C	858003185	The Wire Season 1	Digital_Video_Download	4	0	0	N	Y	Difficult to watch, but worth your time.	Watching this series brings a new perspective to the Ferguson and Baltimore riots. The violence, language, explicit sex are difficult to watch, but they are also what makes the series feel real. The series is well written and informative. The occasional humorous moments in the script are much appreciated. They provide a chance for you to catch your breath.	2015-08-31
US	2877619	R2AIY3JVQ23N5P	B000JQYE34	413122964	NYPD Blue Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Good series	2015-08-31
US	36418517	R3MZ3FNO1OX1N5	B004WC5C2S	529205644	Big Trouble In Little China	Digital_Video_Download	5	0	0	N	Y	A true classic.	Great waste of time with mindless and shallow humor - definitely not an intellectual flick but when looking to unwind and just laugh out loud, this movie faithfully delivers.<br />It's all in the reflexes.	2015-08-31
US	46252831	RYC8I1F20W2QB	B00MYLVPFM	773772186	Amazing Race 8	Digital_Video_Download	5	1	1	N	Y	I love watching a competitive race that is true in nature ...	I love watching a competitive  race that is true in nature and filled with twists keeping you enthralled in the adventure. Great reality  show .	2015-08-31
US	16099166	R3FOEDQIO5A1QE	B011NM18YU	840304042	Hell on Wheels Season 5	Digital_Video_Download	5	0	0	N	Y	Five Stars	Its a great series	2015-08-31
US	39595919	RUANHPAEUPZIT	B00KIN0I9W	936179464	Masters of Sex Season 1	Digital_Video_Download	5	0	0	N	Y	Very interesting!	Interesting! I do wonder how much is factual and what is &#34;hollywood&#34;.	2015-08-31
US	19421227	R2D04S1MRBNAG8	B0083IL1WC	972472722	Garfield And Friends Complete Volume 8 - Episodes 107-121	Digital_Video_Download	5	0	0	N	Y	Great show	I love garfeild it's a classic	2015-08-31
US	50365031	R29NE97SN87MHN	B010AI9YCG	420702117	Extant, Season 2	Digital_Video_Download	3	0	0	N	Y	Three Stars	I am impressed with the story line and love the constant plot changes.	2015-08-31
US	21920140	R3H4X3667LFONK	B00L0Y5Y8I	726607310	Shaun the Sheep Season 3	Digital_Video_Download	5	0	0	N	Y	Five Stars	Excellent as good as the movie	2015-08-31
US	38567679	R24UUBIG2TXM8R	B00KYZMTM8	685612478	Covert Affairs, Season 5	Digital_Video_Download	5	0	0	N	Y	Five Stars	Very entertaining.	2015-08-31
US	42848784	R36Y3J1PKYST3W	B00VWQ45KM	633716666	The Longest Ride	Digital_Video_Download	5	0	0	N	Y	Five Stars	My wife and Daughter enjoyed the movie.	2015-08-31
US	50624217	RWT44WXOUWR7W	B00X5G138O	638793470	I Am Big Bird: The Caroll Spinney Story	Digital_Video_Download	5	0	0	N	Y	MUST SEE!	Wonderful story of a beloved character's life!	2015-08-31
US	10773705	R59P1EG4YBYZ7	B000WDQMWU	269176226	How I Met Your Mother Season 2	Digital_Video_Download	5	0	0	N	Y	Five Stars	HILARIOUS!!	2015-08-31
US	10466312	RED9MDVDW482L	B005DJREGQ	790346031	Awkward. Season 1	Digital_Video_Download	5	0	0	N	Y	Funny	Love this show! Funny and entertaining. Curse words are bleeped out and can watch it with my 15 yr old	2015-08-31
US	33438958	R1F71PO44Q7H71	B00B7G2HQ6	509364267	Seven Psychopaths	Digital_Video_Download	5	0	0	N	Y	Great cast, quirky and loaded with talent.	If you like dark humor, this is a well-acted and loaded with talent film. Quirky, interesting, and definitely off the beaten path sort of film . Colin Farrell has shown us his talent in In Bruges and anytime you see Christopher Walken in a movie, you know he has chosen a juicy role.<br /><br />Great storyline, great cast, good direction, an unexpected delight for those that love dark humor and don't mind a lot of fake gruesome stuff (it's fake enough to be tolerable)	2015-08-31
US	27963474	R3TL3598JPH6TQ	B00K3AAZ1Q	823871323	Andy Griffith Show Season 1	Digital_Video_Download	5	0	0	N	Y	Great family entertainment	Wholesome, funny, timeless. Reminds of a time when civility was normal and admired	2015-08-31
US	22131358	R3KE7GZBMQWRVG	B007UXS584	155568637	Treme: Season 2	Digital_Video_Download	5	0	0	N	Y	Five Stars	Very well acted, entertaining and thought provoking	2015-08-31
